PassengerId,Survived
892,0.05550985070087784
893,0.08516741484057251
894,1.019533639358706e-05
895,0.05550985070087784
896,0.05550985070087784
897,0.05550985070087784
898,1.019533639358706e-05
899,1.641733478064885
900,1.641733478064885
901,0.05550985070087784
902,0.05550985070087784
903,1.641733478064885
904,1.641733478064885
905,0.05550985070087784
906,1.641733478064885
907,1.641733478064885
908,1.5589590412960503
909,0.05550985070087784
910,0.08516741484057251
911,0.08516741484057251
912,0.05550985070087784
913,0.05550985070087784
914,1.641733478064885
915,0.05550985070087784
916,1.641733478064885
917,0.05550985070087784
918,1.641733478064885
919,0.05550985070087784
920,1.641733478064885
921,0.05550985070087784
922,0.05550985070087784
923,1.641733478064885
924,1.641733478064885
925,0.05550985070087784
926,0.05550985070087784
927,0.05550985070087784
928,0.05550985070087784
929,0.05550985070087784
930,0.05550985070087784
931,1.7182373044829018
932,0.05550985070087784
933,1.641733478064885
934,0.05550985070087784
935,1.641733478064885
936,1.641733478064885
937,0.05550985070087784
938,0.05550985070087784
939,0.05550985070087784
940,1.5589590412960503
941,1.641733478064885
942,1.641733478064885
943,0.05550985070087784
944,1.641733478064885
945,1.641733478064885
946,0.05550985070087784
947,0.05550985070087784
948,0.05550985070087784
949,0.05550985070087784
950,0.05550985070087784
951,1.641733478064885
952,0.05550985070087784
953,1.641733478064885
954,0.05550985070087784
955,1.641733478064885
956,0.05550985070087784
957,1.641733478064885
958,1.641733478064885
959,0.05550985070087784
960,1.641733478064885
961,0.05550985070087784
962,0.05550985070087784
963,0.05550985070087784
964,0.05550985070087784
965,0.05550985070087784
966,1.641733478064885
967,1.019533639358706e-05
968,0.05550985070087784
969,1.5405203338999671
970,1.5589590412960503
971,1.641733478064885
972,0.05550985070087784
973,0.05550985070087784
974,1.641733478064885
975,0.05550985070087784
976,0.08516741484057251
977,0.05550985070087784
978,1.5405203338999671
979,0.05550985070087784
980,1.641733478064885
981,0.05550985070087784
982,0.05550985070087784
983,0.05550985070087784
984,1.641733478064885
985,0.05550985070087784
986,0.05550985070087784
987,0.05550985070087784
988,1.7182373044829018
989,1.5589590412960503
990,0.08516741484057251
991,0.05550985070087784
992,1.641733478064885
993,0.05550985070087784
994,0.05550985070087784
995,0.05550985070087784
996,0.05550985070087784
997,0.05550985070087784
998,0.05550985070087784
999,0.05550985070087784
1000,0.05550985070087784
1001,1.019533639358706e-05
1002,0.05550985070087784
1003,1.641733478064885
1004,1.5589590412960503
1005,1.641733478064885
1006,1.641733478064885
1007,0.05550985070087784
1008,0.05550985070087784
1009,1.5405203338999671
1010,1.5589590412960503
1011,1.641733478064885
1012,0.05550985070087784
1013,0.05550985070087784
1014,1.5589590412960503
1015,1.641733478064885
1016,0.05550985070087784
1017,1.641733478064885
1018,0.05550985070087784
1019,1.5405203338999671
1020,1.641733478064885
1021,0.05550985070087784
1022,0.05550985070087784
1023,0.05550985070087784
1024,0.05550985070087784
1025,0.05550985070087784
1026,0.05550985070087784
1027,0.05550985070087784
1028,1.641733478064885
1029,0.05550985070087784
1030,0.05550985070087784
1031,0.05550985070087784
1032,0.05550985070087784
1033,1.641733478064885
1034,1.7182373044829018
1035,0.05550985070087784
1036,1.5405203338999671
1037,0.05550985070087784
1038,0.05550985070087784
1039,0.05550985070087784
1040,1.5405203338999671
1041,0.05550985070087784
1042,1.641733478064885
1043,0.08516741484057251
1044,0.05550985070087784
1045,0.05550985070087784
1046,0.05550985070087784
1047,0.05550985070087784
1048,1.641733478064885
1049,0.05550985070087784
1050,1.5405203338999671
1051,1.641733478064885
1052,0.05550985070087784
1053,1.641733478064885
1054,0.05550985070087784
1055,0.05550985070087784
1056,1.5589590412960503
1057,1.641733478064885
1058,1.641733478064885
1059,0.05550985070087784
1060,1.641733478064885
1061,0.05550985070087784
1062,0.05550985070087784
1063,1.5589590412960503
1064,0.05550985070087784
1065,0.05550985070087784
1066,0.05550985070087784
1067,0.05550985070087784
1068,1.641733478064885
1069,1.641733478064885
1070,1.5405203338999671
1071,0.05550985070087784
1072,1.5589590412960503
1073,0.05550985070087784
1074,1.641733478064885
1075,1.641733478064885
1076,1.641733478064885
1077,0.05550985070087784
1078,1.641733478064885
1079,0.05550985070087784
1080,0.05550985070087784
1081,0.05550985070087784
1082,1.641733478064885
1083,0.05550985070087784
1084,0.05550985070087784
1085,1.5589590412960503
1086,1.641733478064885
1087,1.019533639358706e-05
1088,1.5589590412960503
1089,0.05550985070087784
1090,1.019533639358706e-05
1091,0.08516741484057251
1092,0.05550985070087784
1093,0.05550985070087784
1094,0.05550985070087784
1095,0.05550985070087784
1096,0.05550985070087784
1097,1.641733478064885
1098,0.05550985070087784
1099,0.05550985070087784
1100,1.641733478064885
1101,0.05550985070087784
1102,0.05550985070087784
1103,0.05550985070087784
1104,0.05550985070087784
1105,0.05550985070087784
1106,0.05550985070087784
1107,1.641733478064885
1108,1.641733478064885
1109,0.05550985070087784
1110,1.641733478064885
1111,0.05550985070087784
1112,1.5405203338999671
1113,0.05550985070087784
1114,0.05550985070087784
1115,0.05550985070087784
1116,1.019533639358706e-05
1117,0.05550985070087784
1118,0.05550985070087784
1119,0.05550985070087784
1120,0.05550985070087784
1121,1.019533639358706e-05
1122,1.641733478064885
1123,1.5589590412960503
1124,0.05550985070087784
1125,0.05550985070087784
1126,0.05550985070087784
1127,0.05550985070087784
1128,0.05550985070087784
1129,1.5405203338999671
1130,0.05550985070087784
1131,1.5589590412960503
1132,1.641733478064885
1133,1.641733478064885
1134,0.05550985070087784
1135,0.05550985070087784
1136,0.05550985070087784
1137,1.7182373044829018
1138,1.641733478064885
1139,1.641733478064885
1140,1.641733478064885
1141,0.05550985070087784
1142,1.7182373044829018
1143,0.05550985070087784
1144,1.5405203338999671
1145,0.05550985070087784
1146,0.05550985070087784
1147,0.05550985070087784
1148,0.05550985070087784
1149,0.08516741484057251
1150,1.641733478064885
1151,0.05550985070087784
1152,0.05550985070087784
1153,1.5589590412960503
1154,1.641733478064885
1155,1.7182373044829018
1156,1.641733478064885
1157,0.05550985070087784
1158,0.05550985070087784
1159,0.05550985070087784
1160,0.08516741484057251
1161,0.05550985070087784
1162,0.05550985070087784
1163,0.05550985070087784
1164,1.641733478064885
1165,0.05550985070087784
1166,1.5405203338999671
1167,1.641733478064885
1168,1.019533639358706e-05
1169,0.05550985070087784
1170,1.641733478064885
1171,0.05550985070087784
1172,0.05550985070087784
1173,1.5405203338999671
1174,0.05550985070087784
1175,0.05550985070087784
1176,1.7182373044829018
1177,0.05550985070087784
1178,0.05550985070087784
1179,0.05550985070087784
1180,0.05550985070087784
1181,0.05550985070087784
1182,0.08516741484057251
1183,0.08516741484057251
1184,0.05550985070087784
1185,1.641733478064885
1186,0.05550985070087784
1187,0.05550985070087784
1188,1.641733478064885
1189,1.641733478064885
1190,0.05550985070087784
1191,0.08516741484057251
1192,0.05550985070087784
1193,0.05550985070087784
1194,0.05550985070087784
1195,1.641733478064885
1196,0.05550985070087784
1197,1.641733478064885
1198,1.641733478064885
1199,1.7182373044829018
1200,0.05550985070087784
1201,0.08516741484057251
1202,0.05550985070087784
1203,1.641733478064885
1204,0.05550985070087784
1205,0.05550985070087784
1206,1.5589590412960503
1207,1.641733478064885
1208,1.641733478064885
1209,0.05550985070087784
1210,0.05550985070087784
1211,1.641733478064885
1212,0.05550985070087784
1213,0.05550985070087784
1214,1.019533639358706e-05
1215,1.641733478064885
1216,1.641733478064885
1217,0.05550985070087784
1218,0.05550985070087784
1219,1.641733478064885
1220,1.641733478064885
1221,1.641733478064885
1222,1.641733478064885
1223,0.05550985070087784
1224,0.05550985070087784
1225,1.5405203338999671
1226,0.05550985070087784
1227,0.05550985070087784
1228,0.05550985070087784
1229,0.08516741484057251
1230,0.05550985070087784
1231,0.05550985070087784
1232,1.641733478064885
1233,0.42546917233990256
1234,0.05550985070087784
1235,1.5589590412960503
1236,0.05550985070087784
1237,1.641733478064885
1238,1.019533639358706e-05
1239,0.08516741484057251
1240,1.5589590412960503
1241,1.5589590412960503
1242,1.5589590412960503
1243,0.05550985070087784
1244,0.05550985070087784
1245,0.05550985070087784
1246,1.5405203338999671
1247,0.05550985070087784
1248,1.641733478064885
1249,0.05550985070087784
1250,0.05550985070087784
1251,1.641733478064885
1252,0.05550985070087784
1253,1.019533639358706e-05
1254,1.641733478064885
1255,0.05550985070087784
1256,1.641733478064885
1257,0.05550985070087784
1258,1.641733478064885
1259,0.08516741484057251
1260,1.641733478064885
1261,1.641733478064885
1262,1.5405203338999671
1263,1.641733478064885
1264,0.05550985070087784
1265,0.05550985070087784
1266,1.641733478064885
1267,1.641733478064885
1268,0.08516741484057251
1269,0.05550985070087784
1270,0.05550985070087784
1271,0.05550985070087784
1272,0.05550985070087784
1273,1.5405203338999671
1274,0.05550985070087784
1275,1.641733478064885
1276,0.05550985070087784
1277,0.05550985070087784
1278,1.5589590412960503
1279,0.05550985070087784
1280,0.05550985070087784
1281,0.05550985070087784
1282,1.019533639358706e-05
1283,0.05550985070087784
1284,0.05550985070087784
1285,1.641733478064885
1286,0.05550985070087784
1287,1.5589590412960503
1288,0.05550985070087784
1289,1.641733478064885
1290,0.05550985070087784
1291,0.05550985070087784
1292,1.641733478064885
1293,0.05550985070087784
1294,1.641733478064885
1295,0.05550985070087784
1296,1.641733478064885
1297,0.05550985070087784
1298,0.05550985070087784
1299,1.641733478064885
1300,0.05550985070087784
1301,1.641733478064885
1302,0.05550985070087784
1303,1.641733478064885
1304,1.641733478064885
1305,0.05550985070087784
1306,1.5589590412960503
1307,0.05550985070087784
1308,0.05550985070087784
1309,1.7182373044829018
