Id,SalePrice
1461,123452.14380459375
1462,172270.14987251363
1463,178981.07362455063
1464,197906.3988298395
1465,201624.7984561779
1466,170937.75247145677
1467,180642.2419899079
1468,162150.15252533008
1469,187740.43875664286
1470,119784.60333717766
1471,183560.96424983707
1472,99371.30363501351
1473,95487.41894539268
1474,145895.6124340804
1475,114788.09241098046
1476,361909.0823890807
1477,257837.49654406405
1478,289605.49920119386
1479,283570.56693123496
1480,527182.3529241025
1481,328416.1659435528
1482,204869.45345193747
1483,175020.02348072914
1484,164784.6961867513
1485,182422.87900146676
1486,190873.31912216393
1487,336648.4114178511
1488,229474.8282382276
1489,195621.91605356673
1490,241893.80073231127
1491,195196.69911437412
1492,93619.56531008775
1493,159276.23345744365
1494,294402.0012083065
1495,285913.94464045827
1496,232507.22031636536
1497,182252.38250072833
1498,193231.05967080963
1499,160806.56834459104
1500,155060.74627052844
1501,181526.72797711098
1502,153039.34442962054
1503,287428.2016579531
1504,243257.39402633428
1505,228815.8372141974
1506,185828.53263182673
1507,262007.4433867698
1508,198631.8869287547
1509,156354.47967137507
1510,144248.40285543283
1511,173438.13495955354
1512,176339.8530582338
1513,139963.7061489002
1514,167780.448436759
1515,196387.11874827824
1516,149036.34450284872
1517,162207.4978362647
1518,131070.00869300643
1519,214696.8021396064
1520,128288.92276784714
1521,133002.02663275864
1522,177699.8683314137
1523,113090.88542749516
1524,121890.84355881924
1525,122143.10398935672
1526,111396.57906243259
1527,109500.45946797497
1528,137458.72323498534
1529,157618.64196125147
1530,188363.96444314354
1531,111156.14916732347
1532,95247.85444561737
1533,148928.0674720663
1534,131570.78899457178
1535,140317.55755352613
1536,105653.40444762037
1537,62469.55900519649
1538,139533.7976750571
1539,196957.0671274162
1540,81836.45290711551
1541,131481.4835370737
1542,151063.6043265703
1543,184311.5478396065
1544,90490.27680219513
1545,116307.70320214679
1546,140210.02965560244
1547,136630.167171634
1548,139128.02020587362
1549,126017.34557282383
1550,133166.5758098053
1551,108478.38452085394
1552,135657.18641153356
1553,133912.96228441966
1554,117099.31867558596
1555,163618.64250635012
1556,93134.18507653875
1557,109805.35841825919
1558,105696.00065106862
1559,54399.21677301632
1560,134237.29559914247
1561,119504.47558748207
1562,136136.44789913067
1563,121332.96105574825
1564,164184.4008156902
1565,142948.36192094604
1566,230175.28524988436
1567,81547.03151069129
1568,246972.3745844611
1569,132555.1965515532
1570,133247.11961230793
1571,118000.69738144545
1572,141683.7827190315
1573,214935.20967036192
1574,117188.67310450014
1575,216531.2157132392
1576,236896.16737001983
1577,177959.286455059
1578,139862.14252562204
1579,141678.68650328557
1580,192043.6495654773
1581,153773.00442170128
1582,126910.66540382867
1583,312333.06505457166
1584,224809.75805483275
1585,141719.46342585972
1586,79318.98234770805
1587,113373.8487164581
1588,147606.64619707933
1589,100136.48806288655
1590,133065.4149613071
1591,92986.47863237697
1592,115256.84405574325
1593,127119.08705188967
1594,125073.54883228737
1595,104377.72199974985
1596,228182.47524620843
1597,198222.646818729
1598,217785.75428458565
1599,159981.98635401065
1600,153737.51631159516
1601,74672.75743379416
1602,122427.50570611352
1603,60921.818847677525
1604,263090.8421014506
1605,236590.05240275175
1606,166086.40393834148
1607,184501.41554238243
1608,209965.6873760115
1609,184008.08433067607
1610,151973.15537542733
1611,130822.94532997937
1612,171818.95862566202
1613,165810.58333710188
1614,110656.42173428152
1615,86963.47135107871
1616,77776.78307870317
1617,91550.69524668722
1618,141947.7100831895
1619,141379.4535679299
1620,165200.72245568657
1621,135406.4297488639
1622,142785.19274225994
1623,253854.13108589337
1624,210639.48664581808
1625,120111.15112427296
1626,168500.39326037126
1627,195510.31466009992
1628,264136.56897026516
1629,173290.77562507638
1630,388875.8344929204
1631,234541.7681093344
1632,248100.85243000506
1633,170366.8020143853
1634,185131.429133487
1635,174323.53902873013
1636,154561.0201754352
1637,210093.3595760212
1638,184101.35789984957
1639,182468.25829347904
1640,245174.98473378478
1641,177211.44155912104
1642,242314.89261456797
1643,230234.1424561694
1644,230558.8814461091
1645,233286.74086327179
1646,158682.02735295458
1647,154122.5200381853
1648,126946.56401173736
1649,140033.5633397326
1650,113665.03778215652
1651,120719.75085249108
1652,99441.53749717999
1653,102350.01644147476
1654,146873.52382970694
1655,132627.54624366574
1656,140498.65828447434
1657,151204.03441093737
1658,149411.25494124021
1659,126319.42455250554
1660,151614.44165511502
1661,473058.5382751796
1662,410188.1533159567
1663,380425.22644631576
1664,675627.8134118465
1665,300793.80982901825
1666,307033.4589451243
1667,379279.9368526987
1668,333652.24729923415
1669,299066.92531644227
1670,343020.145852145
1671,282152.6696812827
1672,461692.3587104676
1673,299431.50776174635
1674,248891.00014002406
1675,201620.09981855183
1676,195884.9279570649
1677,218880.05722867674
1678,498591.22951389605
1679,390032.0289274312
1680,316183.404589984
1681,234987.40674767894
1682,313618.8719198459
1683,194803.21758491988
1684,176994.41538767444
1685,173405.44011575988
1686,167962.62742215034
1687,167476.613433599
1688,186848.8130332332
1689,190488.7183011307
1690,195409.11143066885
1691,186030.49540921696
1692,246562.63361149095
1693,168564.2953973535
1694,181017.93913989255
1695,168085.4107338332
1696,283885.0817505338
1697,171565.29911294449
1698,355042.0532745278
1699,322328.39742497104
1700,259427.19624446266
1701,266064.3277456961
1702,243699.56855162393
1703,240723.29844442813
1704,282150.5251882561
1705,228418.27633902617
1706,182414.0430196118
1707,208276.14734353437
1708,202967.7445688219
1709,263703.2364822033
1710,217691.21570194195
1711,266258.30495088553
1712,257828.82354598405
1713,275643.2976160103
1714,217912.49454773564
1715,206658.7922598039
1716,184813.0995829593
1717,173106.80737993045
1718,139260.64339327734
1719,201639.1666677936
1720,235695.50636697668
1721,151565.69890281916
1722,117734.5774804079
1723,146906.46172938735
1724,206930.48138246886
1725,238864.14653516054
1726,184949.96702712742
1727,154389.55054420934
1728,163449.17131631105
1729,166101.24896756475
1730,152540.86233901218
1731,119928.02680018959
1732,132343.267983542
1733,113311.7858908633
1734,126861.57517321206
1735,119379.5199608152
1736,113723.28788075768
1737,317603.37904794415
1738,246784.8016937521
1739,262363.2178550875
1740,220733.82123912542
1741,194165.81245873886
1742,173733.66824849157
1743,180045.63517318672
1744,320044.85509861336
1745,220360.08510540833
1746,187937.8534243751
1747,220832.85833768212
1748,229266.8043871092
1749,141340.21743621305
1750,123285.58722966874
1751,248979.14501555494
1752,116628.57954449349
1753,147398.64242736204
1754,194642.74102090526
1755,163163.1967643028
1756,133258.5345371502
1757,122382.58807414374
1758,142023.33009808615
1759,155106.58915620152
1760,167022.7951524007
1761,145931.73838994597
1762,176583.97246773346
1763,174343.18460587613
1764,113052.68280655968
1765,137555.4281461872
1766,200793.84679674404
1767,236541.2638154994
1768,140015.49667104342
1769,163796.2441961297
1770,154820.70900925048
