Id,SalePrice
1461,123108.02058737105
1462,165079.77134356205
1463,184915.51330924183
1464,187927.13423279836
1465,195897.6353985305
1466,175447.41647206544
1467,174803.01954319957
1468,166163.48075268258
1469,187814.28135322643
1470,123401.43919461893
1471,196271.69187388956
1472,98365.60580715563
1473,98514.56760634865
1474,149514.32377415997
1475,117613.92333921467
1476,360229.797375992
1477,254515.22035192954
1478,297228.2500385571
1479,282970.4812299898
1480,495134.15852154436
1481,324192.8433381665
1482,203811.90781682872
1483,181923.46008791463
1484,168098.12022903684
1485,178518.24959598685
1486,195044.46769775078
1487,325161.93475062866
1488,231210.45927966194
1489,197344.9881072241
1490,234920.5966794071
1491,195487.3480910419
1492,93500.04249590202
1493,173498.6863901127
1494,296344.67729063676
1495,287086.78673509764
1496,233771.94269568918
1497,184152.9170101146
1498,169665.18695285774
1499,158231.42010541473
1500,156132.1968639369
1501,173600.16049581213
1502,150286.76614122358
1503,286645.05178059527
1504,235360.83800987873
1505,227591.41486729222
1506,180729.169032758
1507,250780.78059291132
1508,200022.34100767018
1509,158378.7072757196
1510,147160.6922749239
1511,155353.2478809
1512,171838.51865802225
1513,144529.9277264469
1514,161746.96864430993
1515,187854.0449570753
1516,147070.6319720666
1517,159081.86254592726
1518,131825.58316903748
1519,224570.29815398957
1520,135170.08905836867
1521,138942.2372523232
1522,170175.55099271648
1523,113028.53913346857
1524,120592.41482501343
1525,124421.97081992992
1526,115710.26070228225
1527,107086.57075080376
1528,133151.09010374415
1529,147308.71227842834
1530,177234.85705825317
1531,112869.49976242345
1532,98651.36821910768
1533,148352.00478168266
1534,122218.03503206855
1535,151497.59862631492
1536,111968.99075074113
1537,67753.99467252937
1538,141257.74685065183
1539,192574.7023943435
1540,102607.27517418817
1541,136960.66479417516
1542,144057.2741897538
1543,183826.42900109128
1544,81988.65527390443
1545,108776.49542604307
1546,129826.20892976681
1547,135715.60008443447
1548,131133.59473802475
1549,112590.7298652785
1550,136909.2350525736
1551,112297.92008919716
1552,135513.88497941173
1553,138297.0616476776
1554,113729.16671601548
1555,167689.80031021358
1556,89348.52114765783
1557,108562.163530477
1558,100643.43829700847
1559,76877.66667857929
1560,134290.09706484902
1561,125387.40981918738
1562,131486.65847421504
1563,121951.52487266056
1564,159563.33265986154
1565,150029.54398677027
1566,217384.1537345802
1567,82543.08293238797
1568,243324.42539204477
1569,143835.92208176284
1570,135983.21032573874
1571,118887.39804963666
1572,147348.28447106335
1573,226570.371894792
1574,122479.01780616288
1575,206754.77256008063
1576,237971.45158589515
1577,189782.49828392468
1578,144383.8720181201
1579,140103.53808369185
1580,191761.73226309314
1581,145897.54671626017
1582,127850.6535529505
1583,321389.4245840091
1584,230030.09678218857
1585,144630.69960958528
1586,72065.96512242725
1587,106417.4759141332
1588,147721.88207385325
1589,98388.72860645976
1590,134557.1915320131
1591,95274.75964274198
1592,122385.00685346553
1593,120877.70149456538
1594,127917.38246301094
1595,113146.43239072368
1596,234870.24295699268
1597,188226.68669467134
1598,203164.98217107978
1599,163390.54697709906
1600,166054.47245001185
1601,64167.527112058735
1602,115904.81465844116
1603,70161.39653185866
1604,277620.4788233274
1605,243444.45488765245
1606,166229.8758139444
1607,173395.23606908874
1608,216706.2850853624
1609,184694.30331921345
1610,156988.86938875073
1611,143339.3449860084
1612,181370.27464534563
1613,173522.15996511746
1614,118914.27893440063
1615,83651.62758355637
1616,76633.75641291098
1617,91412.18929260748
1618,127462.41770707934
1619,139661.49740742735
1620,167211.2104467309
1621,140780.00482311082
1622,139849.30998990076
1623,260387.25093669462
1624,219036.57429525358
1625,122624.91284998991
1626,168207.20727942552
1627,189401.46411078525
1628,267370.74917362595
1629,173532.03790918438
1630,351999.2983137071
1631,209492.36517432658
1632,235525.37104816525
1633,168580.83647643664
1634,185472.5038449472
1635,175893.3882936499
1636,157971.04004078588
1637,197161.63896372213
1638,189540.65816470564
1639,183387.81751449974
1640,243944.47716211237
1641,178942.26031872982
1642,231436.12520537747
1643,226376.408021998
1644,224787.50666656307
1645,204063.80100599767
1646,157898.83121946483
1647,159263.1703315548
1648,133610.77945969842
1649,138635.38674756265
1650,118456.71196807086
1651,120429.18781254774
1652,98356.85784205268
1653,99613.60677926491
1654,150955.8479088129
1655,140577.25897145973
1656,146007.25769526753
1657,152169.83217459475
1658,150459.1340565447
1659,128176.81373267598
1660,154167.74574280423
1661,447056.00953660917
1662,388112.4003370605
1663,382731.29534861026
1664,463803.3811710849
1665,310216.5403253741
1666,316848.5869820863
1667,365852.288991338
1668,340927.29444493516
1669,295870.4891586032
1670,341144.5438120974
1671,276321.9697201157
1672,459112.6339321775
1673,300243.60923139553
1674,244308.1712906472
1675,195413.22604857307
1676,195957.3058122436
1677,212022.59508532422
1678,450365.3221260625
1679,406629.3435980114
1680,316283.73612143635
1681,239568.31287479156
1682,309709.08457625296
1683,188456.92195469042
1684,175758.07670238134
1685,176059.50305958715
1686,171985.55972516505
1687,167187.15588905898
1688,189201.12944825314
1689,187919.72945143233
1690,191385.97633073063
1691,181265.08506604852
1692,255639.27457547156
1693,167371.89165067507
1694,178919.50527330276
1695,166425.2724740251
1696,273942.7564068538
1697,169477.61954723072
1698,354639.77418228885
1699,322555.68067571067
1700,250235.11570279344
